User ID,From Station,To Station,Vehicle ID,Unlock Time,Lock Time,Total Time,Battery Used,Distance
399,14,28,154,0,0.0,1.6970562748477391,42.42640687119285,8.48528137423857
357,34,7,13,0,41.200344532799306,44.200344532799306,75.0,15.0
311,7,9,181,90.2003445327993,0.0,91.4003445327993,30.0,6.0
308,26,11,159,0,92.45441558772842,95,63.63961030678929,12.727922061357855
401,12,5,76,0,0.0,3.231098884280698,80.77747210701756,16.15549442140351
225,23,31,140,41.348591011474014,135.96812741552623,180,67.0820393249937,13.416407864998739
403,11,1,101,0,0.0,2.47386337537057,61.846584384264915,12.36931687685298
253,3,1,153,152.02161915765026,0.0,153.22161915765025,30.0,6.0
373,26,16,56,31.694902962561173,0.0,33.39195923740891,42.42640687119285,8.48528137423857
282,1,28,93,121.82035455024766,0.0,124.82035455024766,75.0,15.0
406,14,2,100,0,0.0,1.1999999999999886,30.0,6.0
383,20,3,120,22.395541084682748,0.0,24.2929076807838,47.4341649025257,9.486832980505138
407,27,20,165,0,0.0,0.8485281374238411,21.213203435596427,4.242640687119285
405,31,1,183,0,0.0,3.0,75.0,15.0
289,33,32,7,72.6003503418645,46.79964965813548,120,15.0,3.0
381,20,21,38,24.395541084682748,4.105740943186277,29.101282027869047,15.0,3.0
409,32,8,18,0,0.0,2.3999999999999773,60.00000000000001,12.0
297,30,17,54,58.43387208844331,57.06755677464952,119,87.46427842267951,17.4928556845359
286,16,18,5,55.957886763294766,73.56824986133466,132,61.846584384264915,12.36931687685298
392,29,2,46,23.17114996461197,0.0,26.17114996461197,75.0,15.0
416,17,12,169,0,0.0,3.0,75.0,15.0
418,18,16,179,0,0.0,2.47386337537057,61.846584384264915,12.36931687685298
337,35,32,23,77.48995150541288,5.710048494587113,85,44.99999999999999,9.0
414,14,0,170,0,8.23854623768733,9.93560251253507,42.42640687119285,8.48528137423857
396,20,1,165,26.697770542341345,0.0,28.595137138442396,47.4341649025257,9.486832980505138
420,0,2,107,3.9356025125350698,0.0,5.135602512535058,30.0,6.0
314,23,2,209,108.86738726992832,0.0,111.4129716821999,63.63961030678929,12.727922061357855
413,9,25,181,10.400344532799295,0.0,12.56367529807767,54.083269131959845,10.816653826391969
343,12,34,168,12.395820605418976,69.60417939458102,85,75.0,15.0
426,27,4,164,0,0.0,2.47386337537057,61.846584384264915,12.36931687685298
431,15,2,80,0,0.0,1.3416407864998519,33.54101966249685,6.708203932499369
439,21,8,38,0,0.0,1.3416407864998519,33.54101966249685,6.708203932499369
315,3,9,120,125.4968231125518,0.0,126.09682311255182,15.0,3.0
444,19,30,95,0,0.0,1.3416407864998519,33.54101966249685,6.708203932499369
400,30,2,12,42.13131638837888,0.0,45.362415272659575,80.77747210701756,16.15549442140351
393,6,14,178,53.120735758530145,0.0,54.46237654503,33.54101966249685,6.708203932499369
325,15,11,160,7.300000000000011,113.90608642825265,122.54772721475251,33.54101966249685,6.708203932499369
336,35,22,184,63.64070910049537,47.021565544772784,112.00391543176801,33.54101966249685,6.708203932499369
408,11,35,159,39.54772721475251,0.0,41.94772721475249,60.00000000000001,12.0
432,22,24,138,16.003915431768007,0.0,18.477778807138577,61.846584384264915,12.36931687685298
266,25,31,150,20.02161915765032,165.33580836984527,185.9574275274956,15.0,3.0
330,26,31,157,0,121.10889939007177,121.95742752749561,21.213203435596427,4.242640687119285
335,5,31,87,28.64246367667215,84.47308930836374,116.95742752749561,96.04686356149273,19.209372712298546
389,35,1,81,59.24637482513731,0.0,63.08824936759703,96.04686356149273,19.209372712298546
425,31,24,150,26.95742752749561,0.0,27.805955664919452,21.213203435596434,4.242640687119285
411,31,33,140,40.95742752749561,0.0,42.1574275274956,30.0,6.0
421,19,32,148,0,31.158359213500148,32.5,33.54101966249685,6.708203932499369
422,32,7,7,0,29.226481157428736,31.700344532799306,61.846584384264915,12.36931687685298
436,31,6,157,15.95742752749561,0.0,18.43129090286618,61.846584384264915,12.36931687685298
427,32,16,148,26.5,0.0,28.663330765278374,54.083269131959845,10.816653826391969
342,7,29,13,111.7003445327993,0.0,114.7003445327993,75.0,15.0
456,27,1,163,0,0.0,2.6832815729997606,67.0820393249937,13.416407864998739
364,28,26,93,95.32035455024766,0.0,96.52035455024765,30.0,6.0
382,5,16,76,78.775329359193,0.0,80.11697014569285,33.54101966249685,6.708203932499369
317,23,26,141,143.286345380944,0.0,145.18371197704505,47.4341649025257,9.486832980505138
339,23,26,139,121.286345380944,0.0,123.18371197704505,47.4341649025257,9.486832980505138
305,25,6,181,158.42196369044956,0.0,160.3193302865506,47.4341649025257,9.486832980505138
417,8,24,38,46.82035455024766,0.0,48.98368531552603,54.083269131959845,10.816653826391969
467,32,14,99,0,0.0,1.8000000000000114,44.99999999999999,9.0
468,32,35,173,0,0.0,1.8000000000000114,44.99999999999999,9.0
419,30,14,95,49.82035455024766,0.0,51.98368531552603,54.083269131959845,10.816653826391969
462,32,11,29,0,6.026440978500318,9.026440978500318,75.0,15.0
430,12,30,169,41.5,0.0,43.30000000000001,44.99999999999999,9.0
460,22,3,184,11.482629195515813,0.0,13.379995791616864,47.4341649025257,9.486832980505138
463,11,32,160,8.026440978500318,0.0,11.026440978500318,75.0,15.0
437,4,33,164,34.766472444356,0.0,37.82588415251166,76.48529270389179,15.297058540778355
354,5,17,21,9.64246367667215,112.38253121920349,123.22499489587562,30.0,6.0
438,8,29,18,38.87871376374778,0.0,41.42429817601936,63.63961030678929,12.727922061357855
478,19,29,106,0,0.0,2.47386337537057,61.846584384264915,12.36931687685298
384,24,34,144,0,94.02613662462943,96.5,61.846584384264915,12.36931687685298
388,33,34,203,0,91.89999999999998,92.5,15.0,3.0
395,21,34,215,15.101282027869047,69.0570771856311,85.5,33.54101966249685,6.708203932499369
455,34,22,168,25.5,0.0,26.69999999999999,30.0,6.0
480,27,24,162,0,0.0,1.8000000000000114,44.99999999999999,9.0
469,34,23,203,11.5,0.0,12.841640786499852,33.54101966249685,6.708203932499369
483,8,14,53,0,0.0,0.6000000000000227,15.0,3.0
491,12,8,74,0,0.0,1.3416407864998519,33.54101966249685,6.708203932499369
386,5,9,119,107.0081338522379,0.0,108.34977463873776,33.54101966249685,6.708203932499369
243,3,10,151,162.02161915765026,89.1298527049259,252,21.213203435596427,4.242640687119285
446,5,14,16,47.008133852237904,0.0,49.17146461751628,54.083269131959845,10.816653826391969
473,14,2,53,21.100000000000023,0.0,22.30000000000001,30.0,6.0
434,15,0,156,0,59.836669234721626,62,54.083269131959845,10.816653826391969
458,5,33,32,35.008133852237904,0.0,38.2392327365186,80.77747210701756,16.15549442140351
424,26,28,139,71.38762740881305,0.0,72.58762740881303,30.0,6.0
495,10,28,98,0,0.0,1.8000000000000114,44.99999999999999,9.0
459,5,24,31,34.008133852237904,0.0,37.850008394697625,96.04686356149273,19.209372712298546
475,5,24,30,18.008133852237904,0.0,21.850008394697625,96.04686356149273,19.209372712298546
442,28,7,78,18.12010396748525,34.327265222027904,54.992953601784734,63.63961030678929,12.727922061357855
397,5,30,196,96.0081338522379,0.0,100.25077453935717,106.06601717798215,21.213203435596427
385,19,17,27,29.703915431767996,81.04721608873706,113.22499489587562,61.846584384264915,12.36931687685298
496,0,21,170,0,0.0,2.5455844122715803,63.63961030678929,12.727922061357855
